State	Network	Proximity	Price
TX	On Zayo Network	3106.19	89654.75
TX	On Zayo Network	55.57	15334.20
TX	On Zayo Network	229.2	25752.00
TX	On Zayo Network	1847.92	58198.00
TX	On Zayo Network	1.94	12116.40
TX	On Zayo Network	127.13	19627.80
TX	On Zayo Network	357.83	33469.80
TX	On Zayo Network	153.3	21198.00
TX	On Zayo Network	1882.08	59052.00
TX	On Zayo Network	3151.86	90796.50
TX	On Zayo Network	208.16	24489.60
TX	On Zayo Network	2077.5	63937.50
TX	On Zayo Network	66.39	15983.40
TX	On Zayo Network	6189.21	166730.25
TX	On Zayo Network	1330.18	45254.50
TX	On Zayo Network	251.46	27087.60
TX	On Zayo Network	4393.26	121831.50
TX	On Zayo Network	999.91	36997.75
TX	On Zayo Network	5907.61	159690.25
TX	On Zayo Network	6635.9	177897.50
TX	On Zayo Network	60.57	15634.20
TX	On Zayo Network	61.07	15664.20
GA	Not on Zayo Network	1032.23	34773.52
TX	On Zayo Network	638.17	27954.25
GA	Not on Zayo Network	44.35	11330.50
TX	On Zayo Network	11328.19	295204.75
TX	On Zayo Network	288.1	29286.00
TX	On Zayo Network	296.23	29773.80
TX	Build in Progress	11188.97	291724.25
TX	Build in Progress	24855.09	633377.25
TX	Build in Progress	21413.19	547329.75
GA	Not on Zayo Network	102105.7	2460536.80
TX	Build in Progress	1267.05	43676.25
TX	Build in Progress	16625.33	427633.25
TX	Build in Progress	28068.12	713703.00
TX	Build in Progress	219.17	25150.20
TX	On Zayo Network	451.14	39068.40
TX	Build in Progress	3913.84	109846.00
GA	Not on Zayo Network	2232.8	63587.20
TX	On Zayo Network	211.74	24704.40
TX	Build in Progress	11184.48	291612.00
TX	Build in Progress	36596.87	926921.75
TX	Build in Progress	3069.78	88744.50
TX	Build in Progress	6181.97	166549.25
TX	On Zayo Network	153.34	21200.40
TX	Build in Progress	16289.07	419226.75
TX	On Zayo Network	2547.8	75695.00
TX	Build in Progress	7464.09	198602.25
GA	Not on Zayo Network	74782.01	1804768.24
TX	On Zayo Network	6436.03	172900.75
TX	Build in Progress	9218.78	242469.50
TX	On Zayo Network	9271.9	243797.50
TX	Build in Progress	21443.29	548082.25
TX	On Zayo Network	11930.82	310270.50
TX	Build in Progress	13469.54	348738.50
TX	Build in Progress	9555.45	250886.25
TX	On Zayo Network	1037.92	37948.00
TX	On Zayo Network	16540.73	425518.25
TX	Build in Progress	2060.21	63505.25
GA	Not on Zayo Network	19372.84	474948.16
TX	Build in Progress	15987.71	411692.75
TX	Build in Progress	17337.44	445436.00
TX	Build in Progress	19605.15	502128.75
TX	Build in Progress	30086.08	764152.00
TX	On Zayo Network	2406.2	72155.00
TX	Build in Progress	11360.77	296019.25
TX	On Zayo Network	19843.15	508078.75
TX	Build in Progress	18040.83	463020.75
TX	On Zayo Network	1524.61	50115.25
TX	On Zayo Network	21.24	13274.40
TX	Build in Progress	553.55	25838.75
TX	On Zayo Network	328.68	31720.80
TX	On Zayo Network	103.05	18183.00
TX	On Zayo Network	80.28	16816.80
TX	Build in Progress	5369.51	146237.75
TX	On Zayo Network	87.51	17250.60
TX	On Zayo Network	138.3	20298.00
TX	On Zayo Network	30.04	13802.40
TX	On Zayo Network	52.12	15127.20
TX	On Zayo Network	500.39	24509.75
TX	On Zayo Network	109.89	18593.40
TX	On Zayo Network	861.67	33541.75
TX	On Zayo Network	212.2	24732.00
TX	On Zayo Network	474.35	40461.00
TX	On Zayo Network	62.26	15735.60
TX	On Zayo Network	330.81	31848.60
TX	On Zayo Network	448.16	38889.60
TX	On Zayo Network	198.1	23886.00
TX	On Zayo Network	298.8	29928.00
TX	On Zayo Network	2978.82	86470.50
TX	On Zayo Network	636.54	27913.50
TX	On Zayo Network	272.84	28370.40
TX	On Zayo Network	272.95	28377.00
TX	On Zayo Network	390.42	35425.20
TX	Build in Progress	2184.72	66618.00
TX	On Zayo Network	1142.45	40561.25
TX	On Zayo Network	735.82	30395.50
TX	Build in Progress	269.71	28182.60
TX	On Zayo Network	916.71	34917.75
TX	Build in Progress	15282.66	394066.50
TX	On Zayo Network	1717.47	54936.75
TX	On Zayo Network	614.64	27366.00
TX	On Zayo Network	8863.5	233587.50
TX	On Zayo Network	777.97	31449.25
TX	On Zayo Network	2204.29	67107.25
TX	On Zayo Network	5596.6	151915.00
TX	On Zayo Network	230.82	25849.20
TX	Build in Progress	5252.59	143314.75
TX	On Zayo Network	234.81	26088.60
TX	Build in Progress	89807.61	2257190.25
TX	Build in Progress	114970.75	2886268.75
TX	Build in Progress	53194.84	1341871.00
TX	Build in Progress	99.74	17984.40
TX	Build in Progress	29315.47	744886.75
TX	Build in Progress	22779.81	581495.25
TX	Build in Progress	38435.19	972879.75
TX	Build in Progress	35223.19	892579.75
TX	Build in Progress	908.45	34711.25
TX	Build in Progress	23156.92	590923.00
TX	On Zayo Network	7382.89	196572.25
TX	Build in Progress	27972.43	711310.75
TX	On Zayo Network	15906.95	409673.75
TX	Build in Progress	44496.63	1124415.75
TX	On Zayo Network	318.38	31102.80
TX	Build in Progress	52505.72	1324643.00
TX	On Zayo Network	25870.04	658751.00
TX	Build in Progress	65588.38	1651709.50
TX	On Zayo Network	39.13	14347.80
TX	Build in Progress	277.38	28642.80
TX	Build in Progress	63594.71	1601867.75
TX	On Zayo Network	2777.24	81431.00
TX	On Zayo Network	10479.41	273985.25
GA	Not on Zayo Network	53169.21	1286061.04
TX	On Zayo Network	3344.07	95601.75
TX	On Zayo Network	15968.48	411212.00
TX	On Zayo Network	1891.65	59291.25
TX	On Zayo Network	6898.7	184467.50
TX	On Zayo Network	30548.3	775707.50
TX	Build in Progress	8078.35	213958.75
TX	On Zayo Network	11223.22	292580.50
TX	On Zayo Network	31753.24	805831.00
TX	On Zayo Network	12253.17	318329.25
TX	On Zayo Network	6833.75	182843.75
TX	On Zayo Network	1356.71	45917.75
TX	On Zayo Network	68.55	16113.00
TX	On Zayo Network	29422.46	747561.50
TX	On Zayo Network	5764.61	156115.25
TX	On Zayo Network	21775.33	556383.25
TX	On Zayo Network	9490.2	249255.00
TX	On Zayo Network	33081.96	839049.00
TX	On Zayo Network	13123.14	340078.50
TX	On Zayo Network	41161.17	1041029.25
TX	On Zayo Network	13827.55	357688.75
TX	On Zayo Network	576.73	26418.25
TX	On Zayo Network	5.9	12354.00
TX	On Zayo Network	2049.61	63240.25
TX	On Zayo Network	9672.83	253820.75
TX	On Zayo Network	9883.59	259089.75
TX	On Zayo Network	2098.67	64466.75
TX	On Zayo Network	23940.76	610519.00
TX	On Zayo Network	5051.45	138286.25
TX	Build in Progress	8731.97	230299.25
TX	On Zayo Network	1051.87	38296.75
TX	On Zayo Network	7158.06	190951.50
TX	On Zayo Network	10293.39	269334.75
TX	On Zayo Network	32507.09	824677.25
TX	On Zayo Network	4334.77	120369.25
TX	On Zayo Network	21594.63	551865.75
TX	Build in Progress	7137.1	190427.50
TX	On Zayo Network	6522.85	175071.25
TX	On Zayo Network	219.15	25149.00
TX	On Zayo Network	42861.34	1083533.50
TX	Build in Progress	17863.3	458582.50
TX	On Zayo Network	25074.49	638862.25
TX	On Zayo Network	56217	1417425.00
TX	On Zayo Network	31242.39	793059.75
TX	On Zayo Network	37984.9	961622.50
TX	On Zayo Network	6624.16	177604.00
TX	On Zayo Network	12640.2	328005.00
TX	On Zayo Network	1321.24	45031.00
TX	Build in Progress	18507.55	474688.75
TX	On Zayo Network	393.99	35639.40
TX	On Zayo Network	3614.63	102365.75
TX	On Zayo Network	4538.49	125462.25
TX	Not on Zayo Network	990.59	36764.75
TX	Build in Progress	9544	250600.00
TX	On Zayo Network	1331.25	45281.25
TX	On Zayo Network	8717.16	229929.00
TX	On Zayo Network	4870.91	133772.75
TX	On Zayo Network	1670.09	53752.25
TX	On Zayo Network	280.89	28853.40
TX	Build in Progress	104.63	18277.80
TX	On Zayo Network	371.01	34260.60
TX	On Zayo Network	514.73	24868.25
TX	Build in Progress	157.66	21459.60
TX	On Zayo Network	152.47	21148.20
TX	On Zayo Network	14323.94	370098.50
TX	On Zayo Network	661.41	28535.25
TX	On Zayo Network	29.26	13755.60
TX	On Zayo Network	333.06	31983.60
TX	On Zayo Network	442.57	38554.20
TX	On Zayo Network	547.08	25677.00
TX	On Zayo Network	2458.7	73467.50
TX	On Zayo Network	9892.5	259312.50
TX	On Zayo Network	32.67	13960.20
TX	On Zayo Network	200.41	24024.60
TX	Build in Progress	3914.29	109857.25
TX	Build in Progress	6099.62	164490.50
TX	On Zayo Network	2769.43	81235.75
TX	On Zayo Network	776.52	31413.00
TX	On Zayo Network	5854.44	158361.00
TX	Build in Progress	727.71	30192.75
TX	On Zayo Network	397.77	35866.20
TX	Build in Progress	655.4	28385.00
TX	On Zayo Network	1074.78	38869.50
TX	On Zayo Network	8902.19	234554.75
TX	On Zayo Network	4852.61	133315.25
GA	Not on Zayo Network	5437.8	140507.20
CO	Not on Zayo Network	1478.19	56745.70
CO	Not on Zayo Network	16871.44	518543.20
CO	Not on Zayo Network	61.08	15148.60
CO	Not on Zayo Network	18.37	13226.65
CO	Not on Zayo Network	1544.52	58735.60
CO	Not on Zayo Network	84.64	16208.80
CO	Not on Zayo Network	48.51	14582.95
CO	Not on Zayo Network	25524.35	778130.50
CO	Not on Zayo Network	11.29	12908.05
CO	Not on Zayo Network	43972.5	1331575.00
CO	Not on Zayo Network	37.27	14077.15
CO	Not on Zayo Network	5302.93	171487.90
CO	Not on Zayo Network	1181.94	47858.20
CO	Not on Zayo Network	75.84	15812.80
CO	Not on Zayo Network	1987.48	72024.40
CO	Not on Zayo Network	1849.38	67881.40
CO	Not on Zayo Network	1119.84	45995.20
CO	Not on Zayo Network	444.99	32424.55
CO	Not on Zayo Network	2817.67	96930.10
CO	Not on Zayo Network	22.49	13412.05
CO	Not on Zayo Network	3406.2	114586.00
CO	Not on Zayo Network	915.95	39878.50
CO	Not on Zayo Network	5596.58	180297.40
CO	Not on Zayo Network	116.59	17646.55
CO	Not on Zayo Network	1103.67	45510.10
GA	Not on Zayo Network	1449.14	44779.36
TX	Not on Zayo Network	2003.51	62087.75
TX	Not on Zayo Network	19663.41	503585.25
TX	Not on Zayo Network	47633.55	1202838.75
TX	On Zayo Network	217.1	25026.00
TX	Not on Zayo Network	34418.8	872470.00
TX	Not on Zayo Network	71229.46	1792736.50
TX	Not on Zayo Network	6557.03	175925.75
TX	Not on Zayo Network	23430.27	597756.75
TX	Not on Zayo Network	8789.01	231725.25
TX	Not on Zayo Network	24672.36	628809.00
TX	Not on Zayo Network	28760.11	731002.75
TX	Not on Zayo Network	347.68	32860.80
TX	Not on Zayo Network	72749.31	1830732.75
TX	Not on Zayo Network	5678.6	153965.00
TX	Not on Zayo Network	17.34	13040.40
TX	Not on Zayo Network	6.09	12365.40
TX	Not on Zayo Network	17.17	13030.20
TX	Not on Zayo Network	9956.72	260918.00
TX	Not on Zayo Network	300.52	30031.20
TX	Not on Zayo Network	7995.83	211895.75
TX	Not on Zayo Network	615.81	27395.25
TX	Not on Zayo Network	6177.7	166442.50
TX	Not on Zayo Network	5336.6	145415.00
TX	Not on Zayo Network	32520.49	825012.25
TX	Not on Zayo Network	6347.82	170695.50
TX	Not on Zayo Network	14879.38	383984.50
TX	Not on Zayo Network	13914.04	359851.00
TX	Not on Zayo Network	1875.14	58878.50
TX	Not on Zayo Network	23362.11	596052.75
TX	Not on Zayo Network	9912.56	259814.00
TX	Not on Zayo Network	867.31	33682.75
TX	Not on Zayo Network	4494.16	124354.00
TX	Not on Zayo Network	21.19	13271.40
TX	Not on Zayo Network	11.73	12703.80
TX	Not on Zayo Network	8134.53	215363.25
TX	Not on Zayo Network	1406.61	47165.25
TX	Not on Zayo Network	13566.87	351171.75
TX	Not on Zayo Network	17035.94	437898.50
TX	Not on Zayo Network	10326.56	270164.00
TX	Not on Zayo Network	5779.01	156475.25
TX	Not on Zayo Network	13925.7	360142.50
TX	Not on Zayo Network	1529.13	50228.25
TX	Not on Zayo Network	5019.28	137482.00
TX	Not on Zayo Network	231.11	25866.60
TX	Not on Zayo Network	33737.09	855427.25
TX	Not on Zayo Network	3135.01	90375.25
TX	Not on Zayo Network	116.91	19014.60
TX	Not on Zayo Network	56947.71	1435692.75
TX	Not on Zayo Network	11723.01	305075.25
TX	Not on Zayo Network	82659.23	2078480.75
TX	Not on Zayo Network	94974.57	2386364.25
TX	Not on Zayo Network	5196.08	141902.00
GA	Not on Zayo Network	15829.4	389905.60
GA	Not on Zayo Network	33570.98	815703.52
GA	Not on Zayo Network	36093.45	876242.80
GA	Not on Zayo Network	14791.84	365004.16
GA	Not on Zayo Network	899.48	31587.52
GA	Not on Zayo Network	14.86	10445.80
GA	Not on Zayo Network	2146.94	61526.56
GA	Not on Zayo Network	387.25	21617.50
GA	Not on Zayo Network	13.36	10400.80
GA	Not on Zayo Network	486.11	24583.30
GA	Not on Zayo Network	2617.95	72830.80
GA	Not on Zayo Network	24829.62	605910.88
GA	Not on Zayo Network	72739.22	1755741.28
GA	Not on Zayo Network	12593.38	312241.12
GA	Not on Zayo Network	28.14	10844.20
GA	Not on Zayo Network	94536.34	2278872.16
GA	Not on Zayo Network	94054.91	2267317.84
GA	Not on Zayo Network	18557.88	455389.12
GA	Not on Zayo Network	28547.55	695141.20
GA	Not on Zayo Network	68.69	12060.70
GA	Not on Zayo Network	119150.82	2869619.68
GA	Not on Zayo Network	80287.4	1936897.60
GA	Not on Zayo Network	119961.81	2889083.44
GA	Not on Zayo Network	8.71	10261.30
GA	Not on Zayo Network	11340.65	282175.60
GA	Not on Zayo Network	53.92	11617.60
GA	Not on Zayo Network	53.93	11617.90
GA	Not on Zayo Network	123381.05	2971145.20
GA	Not on Zayo Network	91508.44	2206202.56
GA	Not on Zayo Network	92190.08	2222561.92
GA	Not on Zayo Network	100779.09	2428698.16
GA	Not on Zayo Network	100444.48	2420667.52
GA	Not on Zayo Network	100420.74	2420097.76
GA	Not on Zayo Network	412.03	22360.90
GA	Not on Zayo Network	44.23	11326.90
GA	Not on Zayo Network	73804.92	1781318.08
GA	Not on Zayo Network	1674.21	50181.04
GA	Not on Zayo Network	41403.7	1003688.80
GA	Not on Zayo Network	332.37	19971.10
GA	Not on Zayo Network	41987.42	1017698.08
GA	Not on Zayo Network	25119.15	612859.60
GA	Not on Zayo Network	41820.1	1013682.40
GA	Not on Zayo Network	24957.03	608968.72
GA	Not on Zayo Network	39711.36	963072.64
GA	Not on Zayo Network	157253.28	3784078.72
GA	Not on Zayo Network	156580.29	3767926.96
GA	Not on Zayo Network	10161.77	253882.48
GA	Not on Zayo Network	9326.89	233845.36
GA	Not on Zayo Network	9618.45	240842.80
GA	Not on Zayo Network	7003.71	178089.04
GA	Not on Zayo Network	1513.35	46320.40
GA	Not on Zayo Network	79209.42	1911026.08
GA	Not on Zayo Network	514.19	22340.56
GA	Not on Zayo Network	145342.27	3498214.48
GA	Not on Zayo Network	23.93	10717.90
GA	Not on Zayo Network	88932.23	2144373.52
GA	Not on Zayo Network	808.42	29402.08
GA	Not on Zayo Network	80876.81	1951043.44
GA	On Zayo Network	51.28	11538.40
GA	Not on Zayo Network	32147.7	781544.80
GA	Not on Zayo Network	40.57	11217.10
GA	Not on Zayo Network	31674.5	770188.00
GA	Not on Zayo Network	48.81	11464.30
GA	Not on Zayo Network	31367.31	762815.44
GA	Not on Zayo Network	2254.04	64096.96
GA	Not on Zayo Network	43501.04	1054024.96
GA	Not on Zayo Network	11319.32	281663.68
GA	Not on Zayo Network	31668.84	770052.16
GA	Not on Zayo Network	727.49	27459.76
GA	Not on Zayo Network	7222.83	183347.92
GA	Not on Zayo Network	2254.79	64114.96
GA	Not on Zayo Network	515.61	22374.64
GA	Not on Zayo Network	473.55	24206.50
GA	Not on Zayo Network	2563.96	71535.04
GA	Not on Zayo Network	494.69	24840.70
GA	Not on Zayo Network	4916.98	128007.52
GA	Not on Zayo Network	510.57	22253.68
GA	Not on Zayo Network	3862.44	102698.56
GA	Not on Zayo Network	917.24	32013.76
GA	Not on Zayo Network	681.83	26363.92
GA	Not on Zayo Network	17.11	10513.30
GA	Not on Zayo Network	106260.27	2560246.48
TX	Not on Zayo Network	959.02	35975.50
TX	Not on Zayo Network	2129.07	65226.75
TX	Not on Zayo Network	41901.86	1059546.50
TX	Not on Zayo Network	8298.52	219463.00
TX	Not on Zayo Network	25.68	13540.80
TX	Not on Zayo Network	145788.5	3656712.50
TX	Not on Zayo Network	147076.12	3688903.00
TX	Not on Zayo Network	26285.24	669131.00
TX	Not on Zayo Network	8311.14	219778.50
TX	Not on Zayo Network	5908.27	159706.75
TX	Not on Zayo Network	774.18	31354.50
TX	Not on Zayo Network	4081.09	114027.25
TX	Not on Zayo Network	14.75	12885.00
TX	Not on Zayo Network	54914.6	1384865.00
TX	Not on Zayo Network	391.39	35483.40
TX	Not on Zayo Network	86355.72	2170893.00
TX	Not on Zayo Network	9584.47	251611.75
TX	Not on Zayo Network	81832.5	2057812.50
TX	Not on Zayo Network	7548.51	200712.75
TX	Not on Zayo Network	2015.29	62382.25
TX	Not on Zayo Network	3967.92	111198.00
TX	Not on Zayo Network	1328.46	45211.50
TX	Not on Zayo Network	855.7	33392.50
TX	Not on Zayo Network	853.99	33349.75
TX	Not on Zayo Network	56.48	15388.80
TX	Not on Zayo Network	2.32	12139.20
TX	Not on Zayo Network	1358.28	45957.00
TX	Not on Zayo Network	777.18	31429.50
TX	Not on Zayo Network	1947.08	60677.00
TX	Not on Zayo Network	704.13	29603.25
TX	Not on Zayo Network	13240.02	343000.50
TX	Not on Zayo Network	177399.01	4446975.25
TX	Not on Zayo Network	1840.66	58016.50
TX	Not on Zayo Network	173189.69	4341742.25
TX	Not on Zayo Network	10569.09	276227.25
TX	Not on Zayo Network	11299.09	294477.25
TX	Not on Zayo Network	2620.34	77508.50
TX	Not on Zayo Network	2313.75	69843.75
TX	Not on Zayo Network	5959.51	160987.75
TX	Not on Zayo Network	7112.53	189813.25
TX	Not on Zayo Network	95912.12	2409803.00
TX	Not on Zayo Network	95626.57	2402664.25
TX	Not on Zayo Network	107530.3	2700257.50
TX	Not on Zayo Network	1951.1	60777.50
TX	Not on Zayo Network	1655.17	53379.25
TX	Not on Zayo Network	3620.62	102515.50
TX	Not on Zayo Network	3311.2	94780.00
TX	Not on Zayo Network	23.31	13398.60
TX	Not on Zayo Network	826.59	32664.75
TX	Not on Zayo Network	68022.42	1712560.50
TX	Not on Zayo Network	6234.89	167872.25
TX	Not on Zayo Network	802.48	32062.00
TX	Not on Zayo Network	2656.48	78412.00
TX	Not on Zayo Network	2845.6	83140.00
TX	Not on Zayo Network	2518.62	74965.50
TX	Not on Zayo Network	2309.43	69735.75
TX	Not on Zayo Network	6463.73	173593.25
TX	Not on Zayo Network	690.34	29258.50
TX	Not on Zayo Network	73779.11	1856477.75
TX	Not on Zayo Network	9387.9	246697.50
TX	Not on Zayo Network	72719.87	1829996.75
TX	Not on Zayo Network	40397.52	1021938.00
TX	Not on Zayo Network	81569.47	2051236.75
TX	Not on Zayo Network	21491.42	549285.50
TX	Not on Zayo Network	49048.87	1238221.75
TX	Not on Zayo Network	93837.05	2357926.25
TX	Not on Zayo Network	115792.53	2906813.25
TX	Not on Zayo Network	1310.18	44754.50
TX	Not on Zayo Network	80.02	16801.20
TX	Not on Zayo Network	3318.3	94957.50
TX	Not on Zayo Network	1784.3	56607.50
TX	Not on Zayo Network	9948.19	260704.75
TX	Not on Zayo Network	47.66	14859.60
CO	Not on Zayo Network	39657.5	1202125.00
CO	Not on Zayo Network	144.96	18923.20
CO	Not on Zayo Network	1207.44	48623.20
CO	Not on Zayo Network	616.56	30896.80
CO	Not on Zayo Network	295.23	25685.35
CO	Not on Zayo Network	43307.18	1311615.40
CO	Not on Zayo Network	495.6	34702.00
CO	Not on Zayo Network	604.95	30548.50
CO	Not on Zayo Network	358.67	28540.15
CO	Not on Zayo Network	0.14	12406.30
CO	Not on Zayo Network	1291.02	51130.60
CO	Not on Zayo Network	927.57	40227.10
CO	Not on Zayo Network	1254.39	50031.70
CO	Not on Zayo Network	810.91	36727.30
CO	Not on Zayo Network	520.97	28029.10
CO	Not on Zayo Network	810.91	36727.30
CO	Not on Zayo Network	28.99	13704.55
CO	Not on Zayo Network	600.44	30413.20
CO	Not on Zayo Network	14.9	13070.50
CO	Not on Zayo Network	15531.05	478331.50
CO	Not on Zayo Network	12618.44	390953.20
CO	Not on Zayo Network	3608.53	120655.90
CO	Not on Zayo Network	24.23	13490.35
CO	Not on Zayo Network	258.73	24042.85
CO	Not on Zayo Network	1166.54	47396.20
CO	Not on Zayo Network	1600.91	60427.30
CO	Not on Zayo Network	233.57	22910.65
CO	Not on Zayo Network	1790.39	66111.70
CO	Not on Zayo Network	59.11	15059.95
CO	Not on Zayo Network	3970.36	131510.80
CO	Not on Zayo Network	1746.57	64797.10
TX	Not on Zayo Network	1750	55750.00
TX	On Zayo Network	57.27	15436.20
TX	Not on Zayo Network	681.36	29034.00
TX	Not on Zayo Network	20.12	13207.20
TX	Not on Zayo Network	1037.84	37946.00
TX	Not on Zayo Network	294.17	29650.20
TX	Not on Zayo Network	161.39	21683.40
TX	Not on Zayo Network	7220.27	192506.75
TX	Not on Zayo Network	8728.72	230218.00
TX	Not on Zayo Network	1.61	12096.60
TX	Not on Zayo Network	375.02	34501.20
TX	Not on Zayo Network	222.32	25339.20
TX	Not on Zayo Network	3604.58	102114.50
GA	Not on Zayo Network	14.62	10438.60
GA	Not on Zayo Network	26.99	10809.70
GA	Not on Zayo Network	30.34	10910.20
GA	Not on Zayo Network	981.17	33548.08
GA	Not on Zayo Network	941.49	32595.76
GA	Not on Zayo Network	1023.95	34574.80
GA	Not on Zayo Network	262.4	17872.00
GA	Not on Zayo Network	1254.12	40098.88
GA	Not on Zayo Network	75.69	12270.70
CO	Not on Zayo Network	1045.26	43757.80
TX	Not on Zayo Network	94.98	17698.80
CO	Not on Zayo Network	38.41	14128.45
CO	Not on Zayo Network	11.14	12901.30
CO	Not on Zayo Network	3164.34	107330.20
CO	Not on Zayo Network	69.91	15545.95
TX	Not on Zayo Network	7607.33	202183.25
